Company Code,Internal ID,SubTran ID,Document No.,Year,Line Item,Period,Posting Period,Document Date,Local Currency Code,Local Amount (Debit),Local Amount (Credit),Document Currency Code,Document Amount (Debit),Document Amount (Credit),GL Account Number,GL Account Name,Entity Name,Tax Registration Number,Department,Class,Location,Journal Description,Transaction Type,Creator
United Kingdom,7944,125,522,2015,58,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,59,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,60,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,61,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,62,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,63,6,Jun 2015,6/23/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,64,6,Jun 2015,6/23/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,65,6,Jun 2015,6/23/2015,GBP,200,0,GBP,200,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,66,6,Jun 2015,6/23/2015,GBP,0,200,GBP,0,200,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,67,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,68,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,69,6,Jun 2015,6/23/2015,GBP,200,0,GBP,200,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,70,6,Jun 2015,6/23/2015,GBP,0,200,GBP,0,200,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,71,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,72,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,73,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,74,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,75,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,76,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,77,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,78,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,79,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,80,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,81,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,82,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,83,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,84,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,85,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,86,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,87,6,Jun 2015,6/23/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,88,6,Jun 2015,6/23/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,89,6,Jun 2015,6/23/2015,GBP,200,0,GBP,200,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,90,6,Jun 2015,6/23/2015,GBP,0,200,GBP,0,200,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,91,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,92,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,93,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,94,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,95,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,96,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,97,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,98,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,99,6,Jun 2015,6/23/2015,GBP,200,0,GBP,200,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,100,6,Jun 2015,6/23/2015,GBP,0,200,GBP,0,200,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,1,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,2,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,3,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,4,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,5,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,6,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,7,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,8,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,9,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,10,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7945,126,523,2015,11,8,Aug 2015,8/31/2015,GBP,210,0,GBP,210,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,12,8,Aug 2015,8/31/2015,GBP,0,210,GBP,0,210,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,13,8,Aug 2015,8/31/2015,GBP,420,0,GBP,420,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,14,8,Aug 2015,8/31/2015,GBP,0,420,GBP,0,420,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,15,8,Aug 2015,8/31/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,16,8,Aug 2015,8/31/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,17,8,Aug 2015,8/31/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,18,8,Aug 2015,8/31/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,19,8,Aug 2015,8/31/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,20,8,Aug 2015,8/31/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,21,8,Aug 2015,8/31/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,22,8,Aug 2015,8/31/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,23,8,Aug 2015,8/31/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,24,8,Aug 2015,8/31/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,25,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,26,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,27,8,Aug 2015,8/31/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,28,8,Aug 2015,8/31/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,29,8,Aug 2015,8/31/2015,GBP,1050,0,GBP,1050,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,30,8,Aug 2015,8/31/2015,GBP,0,1050,GBP,0,1050,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,31,8,Aug 2015,8/31/2015,GBP,1050,0,GBP,1050,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7945,126,523,2015,32,8,Aug 2015,8/31/2015,GBP,0,1050,GBP,0,1050,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
